Brnd_Name,total_spending,total_claims,year,rank
Coly-Mycin M Parenteral,36735.04,86.0,2020,2728
Dobutamine HCl,37746.98,398.0,2020,2727
Ryclora,38096.88,120.0,2020,2726
Doxorubicin HCl,38372.98,710.0,2020,2725
Airduo Digihaler,38402.78,78.0,2020,2724
Levocarnitine SF,38847.22,400.0,2020,2723
Arazlo,39421.42,88.0,2020,2722
Reclipsen,39470.92,1710.0,2020,2721
Cortenema,39557.36,102.0,2020,2720
Tricitrates,39826.1,326.0,2020,2719
Glynase,39864.24,92.0,2020,2718
Cyclogyl,40005.44,644.0,2020,2717
Diuril,40267.76,660.0,2020,2716
Hailey 24 Fe,41078.32,632.0,2020,2715
Flumazenil,41493.48,3444.0,2020,2714
Alcohol Wipes,41539.72,6580.0,2020,2713
Levonest,42806.12,1876.0,2020,2712
Zilxi,42848.82,86.0,2020,2711
Penicillin G Procaine,43954.62,136.0,2020,2710
Pedvaxhib,44220.04,824.0,2020,2709
Bentyl,44778.92,98.0,2020,2708
Unifine Safecontrol,44910.94,662.0,2020,2707
Cisplatin,44984.04,942.0,2020,2706
Vistaril,45061.7,148.0,2020,2705
Doxylamine Succ-Pyridoxine HCl,45136.46,156.0,2020,2704
Pyridium,45331.72,496.0,2020,2703
Analpram HC*,45534.56,128.0,2020,2702
Wera,45809.76,1326.0,2020,2701
Sustol,45922.12,60.0,2020,2700
Aurovela 24 Fe,46326.5,622.0,2020,2699
Virt-Pn DHA,46811.62,722.0,2020,2698
Sodium Phosphate,47045.06,422.0,2020,2697
Periogard,47960.62,7380.0,2020,2696
Alburx,48161.94,78.0,2020,2695
Novopen Echo,48202.9,740.0,2020,2694
Levora-28,48221.48,1474.0,2020,2693
Xylocaine-MPF,49062.81999999999,4782.0,2020,2692
K-Phos No.2,49792.72,470.0,2020,2691
Briellyn,50575.78,1334.0,2020,2690
Tarina Fe 1-20 Eq,50981.94,2096.0,2020,2689
Absorica Ld,51171.4,30.0,2020,2688
Vitafol-Ob,53078.2,280.0,2020,2687
Hailey,53696.58,1412.0,2020,2686
Norethin-Eth Estra-Ferrous Fum,53705.02,732.0,2020,2685
Nityr,53744.68,22.0,2020,2684
Gentamicin Sulfate In Ns,54875.2,2104.0,2020,2683
Cefotetan,54967.12,208.0,2020,2682
Cerebyx,55001.3,78.0,2020,2681
Vinorelbine Tartrate,55119.48,286.0,2020,2680
Pimtrea,55573.42,1034.0,2020,2679
Topotecan HCl,55664.979999999996,82.0,2020,2678
Clindamycin-0.9% NaCl,56200.82,480.0,2020,2677
Prednicarbate,56314.46,1056.0,2020,2676
Melphalan,56586.86,236.0,2020,2675
Lamictal (Orange),56707.0,86.0,2020,2674
Sotylize,56733.32,56.0,2020,2673
Bactrim Ds,56742.08,648.0,2020,2672
Dermotic,57782.56,1964.0,2020,2671
Lo-Zumandimine,57862.28,1104.0,2020,2670
Jaimiess,57989.66,516.0,2020,2669
Aranelle,58641.1,1436.0,2020,2668
Atralin,58786.7,102.0,2020,2667
Lutera,58800.82,2134.0,2020,2666
Vitafol Gummies,58899.9,434.0,2020,2665
Dantrium,59032.98,268.0,2020,2664
Altavera,59917.98,2218.0,2020,2663
Pentacel,61050.16,570.0,2020,2662
Clinimix,61174.14000000001,162.0,2020,2661
Pamidronate Disodium,61545.12,1136.0,2020,2660
Dextrose In Lactated Ringers,61567.81999999999,2074.0,2020,2659
Efudex,61609.58,958.0,2020,2658
Erythrocin Lactobionate,61620.8,82.0,2020,2657
Dyanavel XR,61658.56,108.0,2020,2656
Trivora-28,62109.3,2324.0,2020,2655
Kaitlib Fe,62350.96,428.0,2020,2654
Se-Natal-19,63304.38,1772.0,2020,2653
Bonjesta,63310.8,114.0,2020,2652
Relenza,63947.58,904.0,2020,2651
Subvenite,63980.1,4488.0,2020,2650
Gentamicin Sulfate,63994.259999999995,832.0,2020,2649
Cefaclor ER,64117.94,224.0,2020,2648
Mycobutin,64437.12,84.0,2020,2647
Proparacaine HCl,64626.63999999999,1358.0,2020,2646
Jencycla,65940.92,3520.0,2020,2645
Acanya,67423.78,120.0,2020,2644
Easy Glide Insulin Syringe,69938.58,916.0,2020,2643
Prenate Pixie,70182.58,218.0,2020,2642
Juleber,70496.36,2576.0,2020,2641
Loestrin Fe,70840.8,338.0,2020,2640
Layolis Fe,71352.08,462.0,2020,2639
Cytotec,71905.34,64.0,2020,2638
Acular Ls,73576.56,248.0,2020,2637
Plenamine,74046.8,756.0,2020,2636
Anusol-HC,74179.96,468.0,2020,2635
Haldol Decanoate 100,74754.5,260.0,2020,2634
Midazolam HCl*,74824.86,13196.0,2020,2633
Azurette,75119.16,1428.0,2020,2632
Beyaz,75240.88,188.0,2020,2631
Macrodantin,75897.66,378.0,2020,2630
Levsin-Sl,76501.64,430.0,2020,2629
Zemplar*,76806.52,78.0,2020,2628
Epipen Jr 2-Pak,79006.76,122.0,2020,2627
Regonol,79042.42,36.0,2020,2626
Wymzya Fe,80101.98,848.0,2020,2625
Vyfemla,80117.3,1454.0,2020,2624
Imovax Rabies Vaccine,80719.72,192.0,2020,2623
Maxitrol,80945.5,906.0,2020,2622
Derma-Smoothe-FS,81191.44,1968.0,2020,2621
Simpesse,81742.42,636.0,2020,2620
Olux-E,82021.84,84.0,2020,2619
Protonix IV,82276.5,1380.0,2020,2618
Ultiguard Safepack-Pen Needle,82307.54,2228.0,2020,2617
Calcium Gluconate,82908.06,926.0,2020,2616
Ethynodiol-Ethinyl Estradiol,82985.68,1998.0,2020,2615
M-Natal Plus,83323.06,11208.0,2020,2614
Valproate Sodium,84001.14000000001,714.0,2020,2613
Durysta,84031.8,24.0,2020,2612
Kelnor 1-50,84129.36,1804.0,2020,2611
Vfend,84315.52,154.0,2020,2610
Vitafol-One,85363.12,402.0,2020,2609
Rocaltrol,87353.12,712.0,2020,2608
Acthib,88811.44,2302.0,2020,2607
Midazolam HCl,88831.06,27266.0,2020,2606
Marinol,89300.02,42.0,2020,2605
Kyleena,89319.9,92.0,2020,2604
Demerol,89411.42,798.0,2020,2603
Mini Ultra-Thin II,89525.84,3462.0,2020,2602
Primaxin,90264.64,234.0,2020,2601
Flac Otic Oil,90818.6,842.0,2020,2600
Lillow,92119.4,3368.0,2020,2599
Molindone HCl,94144.78,134.0,2020,2598
Luzu,94824.16,174.0,2020,2597
Vanishpoint,94915.12000000001,1476.0,2020,2596
Velivet,94953.1,2592.0,2020,2595
Depo-Medrol,95880.62,3700.0,2020,2594
Nulytely,95991.18,4498.0,2020,2593
Ragwitek,96221.76,232.0,2020,2592
Enpresse,96397.14,3268.0,2020,2591
Magellan Insulin Safety Syrng,96895.85999999999,3226.0,2020,2590
Silvadene,96924.7,4240.0,2020,2589
Kapvay,98161.04,152.0,2020,2588
Rifadin*,98347.36,282.0,2020,2587
Lyumjev Kwikpen U-200,98703.94,82.0,2020,2586
Levsin*,99445.32,452.0,2020,2585
Dexamethasone Sodium Phosphate,100094.79999999999,4766.0,2020,2584
Necon,100170.2,2396.0,2020,2583
Subvenite (Orange),100255.86,176.0,2020,2582
Insupen Pen Needle,100556.08,1920.0,2020,2581
Zithromax*,100939.2,4190.0,2020,2580
Amethyst,101882.26,1388.0,2020,2579
Aklief,102893.9,174.0,2020,2578
Granisetron HCl,103444.38,1670.0,2020,2577
Ocella,103587.54,1636.0,2020,2576
Xopenex,104252.46,282.0,2020,2575
Tri-Lo-Estarylla,104855.92,3082.0,2020,2574
Alprazolam Intensol,105461.36,704.0,2020,2573
Acyclovir Sodium,105994.79999999999,496.0,2020,2572
Easy Touch Safety Pen Needle,107052.62,1630.0,2020,2571
Sfrowasa,107743.0,62.0,2020,2570
Gynazole 1,108283.58,616.0,2020,2569
Provera,108738.88,654.0,2020,2568
Sitavig,108870.48,52.0,2020,2567
Emend,109272.54,112.0,2020,2566
Cinvanti,109407.56,202.0,2020,2565
Minastrin 24 Fe,110286.1,362.0,2020,2564
Tri-Legest Fe,111774.88,1572.0,2020,2563
Sharobel,112089.32,3882.0,2020,2562
Triderm,113203.82,608.0,2020,2561
Leuprolide Acetate,113290.0,80.0,2020,2560
Orphengesic Forte,114060.64,68.0,2020,2559
Annovera,114455.68,56.0,2020,2558
Maxzide-25 Mg,116237.0,1102.0,2020,2557
Nuvessa,116345.94,486.0,2020,2556
Clinpro 5000,116564.66,11246.0,2020,2555
Larin 24 Fe,116603.8,1860.0,2020,2554
Solu-Medrol,116662.7,1532.0,2020,2553
Amethia,116699.0,866.0,2020,2552
Niva-Plus,117428.22,4378.0,2020,2551
Marlissa,117490.24,4720.0,2020,2550
KCl-D5W-0.45% NaCl,118511.92,4590.0,2020,2549
Tri-Estarylla,119443.18,4950.0,2020,2548
Tilia Fe,119938.0,600.0,2020,2547
Proctocort,121817.22,228.0,2020,2546
Deblitane,121902.74,4870.0,2020,2545
Sodium Fluoride Sensitive,122474.18,8686.0,2020,2544
Diclegis,122849.34,274.0,2020,2543
Purixan,122870.74,90.0,2020,2542
Levalbuterol Concentrate,122949.06,714.0,2020,2541
Promethazine-DM,123079.44,9028.0,2020,2540
Trazimera,125232.02,22.0,2020,2539
Vidaza,125546.84,28.0,2020,2538
Novarel,125603.62,262.0,2020,2537
Targadox,125899.9,204.0,2020,2536
Methadone Intensol,126076.64,2386.0,2020,2535
Flolan,126790.24,26.0,2020,2534
Kenalog-40,127177.98,5960.0,2020,2533
Phenobarbital Sodium,127581.54,186.0,2020,2532
Doryx Mpc,128454.12,250.0,2020,2531
Verdeso,129265.0,126.0,2020,2530
Famotidine,130114.22000000002,13792.0,2020,2529
Salagen,130189.04,514.0,2020,2528
Cystagon,130978.86,256.0,2020,2527
Tinidazole,131285.68,2052.0,2020,2526
Drospirenone-Eth Estra-Levomef,131545.82,632.0,2020,2525
Altreno,131712.32,1104.0,2020,2524
Potassium Chloride-0.9% NaCl,131938.6,2578.0,2020,2523
Sodium Citrate-Citric Acid,133418.98,3322.0,2020,2522
Cancidas,133774.52,104.0,2020,2521
Carnitor,135391.8,380.0,2020,2520
Ortikos,135523.26,118.0,2020,2519
Efavirenz-Lamivu-Tenofov Disop,136016.42,76.0,2020,2518
Phenylephrine HCl*,136677.21999999997,3010.0,2020,2517
Myambutol,136727.6,2586.0,2020,2516
Nora-Be,138520.02,4302.0,2020,2515
Balziva,138551.14,3058.0,2020,2514
Sodium Sulfacetamide-Sulfur,138968.44,506.0,2020,2513
Yasmin 28,139757.6,562.0,2020,2512
Pregnyl,141515.22,700.0,2020,2511
Reclast,142343.1,182.0,2020,2510
Contrave,143463.5,364.0,2020,2509
Mili,143541.66,4710.0,2020,2508
Incassia,143955.72,3860.0,2020,2507
Clindesse,144031.22,658.0,2020,2506
Ixiaro,144658.32,468.0,2020,2505
Camrese Lo,145639.42,1112.0,2020,2504
Evenity,146973.8,78.0,2020,2503
Feldene,147868.56,194.0,2020,2502
Taytulla,149782.46,482.0,2020,2501
Coartem,150015.48,650.0,2020,2500
Crinone,150286.98,288.0,2020,2499
Methitest,150528.88,44.0,2020,2498
Texacort,150811.62,570.0,2020,2497
Desogestr-Eth Estrad Eth Estra,151441.64,3858.0,2020,2496
Xenleta*,152381.52,88.0,2020,2495
Levetiracetam-NaCl,154541.08,336.0,2020,2494
Zilretta,156006.46,174.0,2020,2493
Mibelas 24 Fe,156394.4,998.0,2020,2492
Bicillin C-R,158066.94,254.0,2020,2491
Macrobid,158148.58,1192.0,2020,2490
Hydrea,159427.18,1454.0,2020,2489
Lamotrigine (Green),159552.02,136.0,2020,2488
Vitafol Ultra,160462.22,968.0,2020,2487
Focalin,161419.3,1246.0,2020,2486
Potassium Citrate-Citric Acid,162564.74,2120.0,2020,2485
Levoleucovorin Calcium,163607.58,178.0,2020,2484
Sronyx,164116.58,4492.0,2020,2483
Camila,164138.96,4780.0,2020,2482
Altabax,164982.26,338.0,2020,2481
Miconazole 3,165052.3,3564.0,2020,2480
Natroba,165109.74,566.0,2020,2479
Ery,165960.72,2136.0,2020,2478
Metronidazole,166348.5,7104.0,2020,2477
Esomeprazole Sodium,167109.02,350.0,2020,2476
Milrinone In 5% Dextrose,167839.14,1030.0,2020,2475
Tri-Lo-Mili,167888.8,4224.0,2020,2474
Bd Insulin Syringe Ult-Fine II,168723.26,5648.0,2020,2473
Prialt,170594.8,80.0,2020,2472
Taztia Xt,170820.04,4116.0,2020,2471
Lopid,170909.26,264.0,2020,2470
Falmina,171472.24,6228.0,2020,2469
Pulmicort,173794.64,320.0,2020,2468
Capecitabine,174158.96,346.0,2020,2467
Lindane,176416.62,1454.0,2020,2466
Tri Femynor,178614.14,4574.0,2020,2465
Iopidine,178859.74,220.0,2020,2464
Carefine Pen Needle,179758.98,3546.0,2020,2463
Xatmep,182544.0,166.0,2020,2462
Vancomycin,182979.5,2964.0,2020,2461
Vfend IV,184073.92,334.0,2020,2460
Acular,184369.78,706.0,2020,2459
Fluconazole-NaCl,184442.36,3110.0,2020,2458
Abilify Mycite,184744.42,94.0,2020,2457
Elinest,185980.3,6828.0,2020,2456
Cotempla XR-ODT,186264.92,266.0,2020,2455
Tri-Lo-Marzia,187671.2,4770.0,2020,2454
Clickfine,187814.96,5564.0,2020,2453
Pramosone,191684.18,584.0,2020,2452
Cloderm,192125.18,440.0,2020,2451
Nalbuphine HCl,193582.84,692.0,2020,2450
Norethindrone-E.Estradiol-Iron,193778.06,7730.0,2020,2449
Elixophyllin,195344.66,158.0,2020,2448
Ultra-Thin II,198430.44,8914.0,2020,2447
Paclitaxel,198669.46000000002,1802.0,2020,2446
Maxidex,199333.12,2314.0,2020,2445
Prednisolone Sodium Phos ODT,199545.12,684.0,2020,2444
Proair Digihaler,199758.84,1104.0,2020,2443
Ciprofloxacin-D5W,199928.76,5210.0,2020,2442
Seasonique,200559.96,514.0,2020,2441
Clinimix E,200890.38,632.0,2020,2440
Doryx,202888.78,130.0,2020,2439
Yaz,203150.1,622.0,2020,2438
Polymyxin B Sulfate,204341.77999999997,2712.0,2020,2437
Blisovi 24 Fe,205273.46,2580.0,2020,2436
Depo-Subq Provera 104,206242.72,740.0,2020,2435
Mentax,206703.62,824.0,2020,2434
Oralair,207539.4,344.0,2020,2433
Kelnor 1-35,211297.48,6790.0,2020,2432
Cidofovir,211306.84,254.0,2020,2431
Aviane,212617.58,8260.0,2020,2430
Deferoxamine Mesylate,212954.46000000002,754.0,2020,2429
Tazicef*,213497.86,2738.0,2020,2428
Reglan,213563.94,486.0,2020,2427
Natazia,213707.86,580.0,2020,2426
Easy Touch Insulin Syringe,213832.84,9738.0,2020,2425
Natesto,214866.32,276.0,2020,2424
Kurvelo,214949.36,6854.0,2020,2423
Lite Touch,216762.45999999996,9470.0,2020,2422
Halcion,217605.84,912.0,2020,2421
Gablofen,219195.52,138.0,2020,2420
Heparin Sodium*,219840.48,1250.0,2020,2419
Alomide,222181.78,972.0,2020,2418
Ganciclovir Sodium,222446.65999999997,410.0,2020,2417
Orfadin,223375.26,82.0,2020,2416
Femynor,223925.26,6860.0,2020,2415
Enskyce,224376.18,7794.0,2020,2414
Jolessa,224821.22,2636.0,2020,2413
Tri-Linyah,225822.96,10626.0,2020,2412
Norpace,226024.76,286.0,2020,2411
Dasetta,226628.44,8538.0,2020,2410
Clindamycin Phosphate-D5W,226710.88,1866.0,2020,2409
Paromomycin Sulfate,228377.32,908.0,2020,2408
Trumenba,228397.94,1302.0,2020,2407
Fabior,229628.14,332.0,2020,2406
Unasyn,231027.36,1304.0,2020,2405
Linezolid-0.9% NaCl,233283.0,548.0,2020,2404
Quillivant XR,233841.82,354.0,2020,2403
Cycloserine,234328.16,80.0,2020,2402
1st Tier Unifine Pentips,237846.48,8914.0,2020,2401
Alcohol Swab,238064.06,76726.0,2020,2400
Evekeo,239359.68,474.0,2020,2399
Nitazoxanide,240695.6,94.0,2020,2398
Conzip,241644.98,414.0,2020,2397
Amphotericin B,241942.36,934.0,2020,2396
Flurazepam HCl,242710.56,9868.0,2020,2395
Solosec,242842.24,788.0,2020,2394
Gvoke Hypopen 1-Pack,244677.72,614.0,2020,2393
Adapalene-Benzoyl Peroxide,244903.56,2650.0,2020,2392
Larissia,244928.5,7534.0,2020,2391
Ergomar,245140.42,192.0,2020,2390
K-Phos Original,245649.62,5722.0,2020,2389
Kariva,247815.72,4172.0,2020,2388
Loryna,250395.1,3442.0,2020,2387
Aurovela Fe,250999.66,7682.0,2020,2386
Herceptin Hylecta,251880.96,54.0,2020,2385
Flurandrenolide,257079.36,944.0,2020,2384
Dentagel,257987.16,32086.0,2020,2383
Techlite Insulin Syringe,257990.63999999998,11406.0,2020,2382
Klor-Con-Ef,258136.7,4534.0,2020,2381
Prevident 5000 Enamel Protect,259571.66,14978.0,2020,2380
Insupen,259720.58,6290.0,2020,2379
Glydo,263335.74,4776.0,2020,2378
Larin,263369.8,9452.0,2020,2377
Viorele,264015.18,4286.0,2020,2376
Easy Comfort Alcohol Pad,265146.54,4198.0,2020,2375
Activella,270021.54,548.0,2020,2374
Daypro,270269.62,366.0,2020,2373
Grastek,270876.88,588.0,2020,2372
Mefenamic Acid,271171.28,728.0,2020,2371
Quillichew ER,271408.44,594.0,2020,2370
Aczone,273154.5,380.0,2020,2369
Insulin Aspart Penfill,273214.44,762.0,2020,2368
Prenate Mini,273947.72,804.0,2020,2367
Levulan,280789.16,584.0,2020,2366
Differin,281815.12,622.0,2020,2365
Fortesta,283222.04,396.0,2020,2364
Carboplatin,287843.94,4706.0,2020,2363
Setlakin,288492.04,3938.0,2020,2362
Sodium Fluoride*,290369.29999999993,21488.0,2020,2361
Fetroja,290755.26,46.0,2020,2360
Daysee,291050.46,2244.0,2020,2359
Veletri,291622.66,66.0,2020,2358
Carac,292975.2,116.0,2020,2357
Nilandron,295352.42,38.0,2020,2356
Jornay PM,295699.2,722.0,2020,2355
Nalfon,298374.82,706.0,2020,2354
Lamotrigine (Orange),302396.8,530.0,2020,2353
Zomacton,302434.22,312.0,2020,2352
Luliconazole,303034.88,1470.0,2020,2351
Ipol,307194.2,5008.0,2020,2350
Healthy Accents Unifine Pentip,309818.02,10206.0,2020,2349
Sulfacetamide-Prednisolone,313514.24,17132.0,2020,2348
Portia,318446.14,9122.0,2020,2347
Quinidine Sulfate,319097.0,8452.0,2020,2346
Amphetamine Sulfate,320632.1,948.0,2020,2345
Qnasl Children,322389.46,864.0,2020,2344
Microgestin Fe,322960.24,11728.0,2020,2343
Amcinonide,323250.66,1014.0,2020,2342
Junel Fe 24,324637.94,3948.0,2020,2341
Ziprasidone Mesylate,325487.92000000004,1690.0,2020,2340
Ziac,326842.28,774.0,2020,2339
Seysara,327015.36,308.0,2020,2338
Magnesium Sulfate,331515.84,14358.0,2020,2337
Microgestin,331740.6,10618.0,2020,2336
Clindamycin Phos-Tretinoin,331975.9,692.0,2020,2335
Tenoretic 50,332133.98,528.0,2020,2334
Prednisone Intensol,332356.94,1178.0,2020,2333
Cystadrops,332451.7,44.0,2020,2332
Clobetasol Emulsion,332721.02,1064.0,2020,2331
Neo-Synalar,333245.14,386.0,2020,2330
Epivir,333320.52,1038.0,2020,2329
Dexamethasone Intensol,338437.64,3904.0,2020,2328
Minocin*,338474.42,174.0,2020,2327
Emcyt,338995.62,284.0,2020,2326
Herzuma,339429.32,68.0,2020,2325
Cyanocobalamin Injection,342202.1,22654.0,2020,2324
Timolol Maleate,342783.28,696.0,2020,2323
Ezallor Sprinkle,344872.98,3780.0,2020,2322
Neomycin-Polymyxin B,345056.12,4796.0,2020,2321
Effer-K,347881.62,15110.0,2020,2320
E.E.S. 200,349221.52,498.0,2020,2319
Lessina,349743.02,9518.0,2020,2318
Aptensio XR,352608.6,1164.0,2020,2317
Errin,353224.2,10296.0,2020,2316
Camrese,354140.68,2466.0,2020,2315
Verelan PM,356658.02,722.0,2020,2314
Questran,357701.56,830.0,2020,2313
Varivax Vaccine,358867.24,2230.0,2020,2312
Recarbrio,360004.6,132.0,2020,2311
Pirmella,360850.94,11618.0,2020,2310
Medrol,362032.26,5322.0,2020,2309
Mono-Linyah,363217.92,16608.0,2020,2308
Sf,368387.82,45194.0,2020,2307
Slynd,369661.56,1208.0,2020,2306
Intuniv,371682.08,954.0,2020,2305
Temsirolimus,378374.46,98.0,2020,2304
Alyacen,378416.1,12132.0,2020,2303
Heather,380896.44,12642.0,2020,2302
Urogesic-Blue,382579.96,1636.0,2020,2301
Isibloom,384002.08,11514.0,2020,2300
Lyumjev,386419.08,392.0,2020,2299
Smoflipid,387534.54,1764.0,2020,2298
Tigan*,387722.28,960.0,2020,2297
Elitek,392629.32,42.0,2020,2296
Symbyax,393362.28,736.0,2020,2295
Vibramycin,393847.38000000006,2102.0,2020,2294
Ergoloid Mesylates,396166.46,484.0,2020,2293
Nikki,396403.2,6474.0,2020,2292
Ziagen,397223.5,668.0,2020,2291
Siklos,397418.48,438.0,2020,2290
Tiazac,397969.16,2038.0,2020,2289
Low-Ogestrel,398431.28,12214.0,2020,2288
Phenytek,399484.92,4946.0,2020,2287
Clemastine Fumarate,400645.14,5046.0,2020,2286
Vienva,401581.56,13744.0,2020,2285
Cleocin,402873.4,1632.0,2020,2284
Temozolomide,405334.1,592.0,2020,2283
Thyrogen,411196.88,118.0,2020,2282
Prefest,413491.3,1380.0,2020,2281
Dextrose 5%-0.9% NaCl,415505.52,22670.0,2020,2280
Treprostinil,416910.94,34.0,2020,2279
Asenapine Maleate,418720.70000000007,666.0,2020,2278
1st Tier Unifine Pentips Plus,420434.3,16816.0,2020,2277
Eryped 400,421306.56,298.0,2020,2276
Penicillin Gk-Iso-Osm Dextrose,421737.86,830.0,2020,2275
Vardenafil HCl,422161.1,2838.0,2020,2274
Neomycin-Polymyxin-Gramicidin,427467.5,9112.0,2020,2273
Eryped 200,428286.72,472.0,2020,2272
Glyburide Micronized,428508.24,20704.0,2020,2271
Bijuva,428862.4,1592.0,2020,2270
Clomiphene Citrate,430069.6,6030.0,2020,2269
Larin Fe,430234.04,17236.0,2020,2268
Fml,430940.86,2340.0,2020,2267
Acuvail,431102.7,784.0,2020,2266
Droxia,436963.26,8766.0,2020,2265
Esgic,441323.18,1076.0,2020,2264
Apri,442264.88,15098.0,2020,2263
Ultra Comfort,443247.56000000006,18898.0,2020,2262
Minocycline HCl ER,443267.46,1370.0,2020,2261
Rabavert,443761.86,916.0,2020,2260
Syeda,445179.76,5710.0,2020,2259
Amoxapine,446340.56,5868.0,2020,2258
Veregen,446607.12,300.0,2020,2257
Engerix-B Adult,449862.32,4940.0,2020,2256
Fintepla,450393.14,42.0,2020,2255
Priftin,454715.28,3008.0,2020,2254
Oxacillin,455865.06,504.0,2020,2253
Methylprednisolone Acetate,457457.78,22996.0,2020,2252
Nafcillin,458210.98,482.0,2020,2251
Premasol,458719.4,54.0,2020,2250
Colazal,459304.5,230.0,2020,2249
Retin-A Micro,460370.24,878.0,2020,2248
Norlyda,461159.14,11416.0,2020,2247
Tyvaso Starter Kit,462883.32,22.0,2020,2246
Rimantadine HCl,464034.3,3076.0,2020,2245
Advocate Pen Needle,464225.72,4484.0,2020,2244
Zenatane,466300.18,2034.0,2020,2243
Detrol,466459.24,700.0,2020,2242
Tybost,466646.64,1608.0,2020,2241
Marplan,467231.36,652.0,2020,2240
Vaseretic,468213.56,518.0,2020,2239
Absorica,470707.42,252.0,2020,2238
Carospir,470887.56,902.0,2020,2237
Tri-Lo-Sprintec,472085.3,12136.0,2020,2236
Urso,475930.5,440.0,2020,2235
Menveo A-C-Y-W-135-Dip,478395.22,3174.0,2020,2234
Zypitamag,481281.02,1362.0,2020,2233
Blisovi Fe,483373.2,17716.0,2020,2232
Accolate,483464.42,1270.0,2020,2231
Aldactazide,483528.16,1950.0,2020,2230
Kazano,485213.44,936.0,2020,2229
Ribavirin*,486755.12,3724.0,2020,2228
Ery-Tab,491712.18,1414.0,2020,2227
Pure Comfort Alcohol Pad,492691.44,23408.0,2020,2226
Cefazolin Sodium-Dextrose,493598.38,4430.0,2020,2225
Protopic,497757.68,862.0,2020,2224
Sandostatin,499408.66,272.0,2020,2223
Ulticare Insulin Syringe,501680.1,14516.0,2020,2222
Epivir Hbv,504094.54,1774.0,2020,2221
Prochlorperazine Edisylate,507911.61999999994,1926.0,2020,2220
Amzeeq,508054.24,978.0,2020,2219
Airduo Respiclick,511073.84,1504.0,2020,2218
Prevident 5000 Plus,512054.36,25904.0,2020,2217
Urocit-K,512962.5,1342.0,2020,2216
Sarclisa,513824.42,64.0,2020,2215
Metrogel,514883.82,1118.0,2020,2214
Yondelis,516930.9,62.0,2020,2213
Preplus,521378.54,37988.0,2020,2212
Hydromorphone HCl,523294.96,3346.0,2020,2211
Odactra,529621.56,1230.0,2020,2210
Ryvent,530705.88,1592.0,2020,2209
Tamiflu,532865.96,4970.0,2020,2208
Ashlyna,533181.24,4404.0,2020,2207
Hydroxyprogesterone Caproate,534839.1,238.0,2020,2206
Cyclopentolate HCl,535334.8,38914.0,2020,2205
Zinplava,535580.42,128.0,2020,2204
Tricor,542370.36,8636.0,2020,2203
Easy Glide Pen Needle,542583.48,6752.0,2020,2202
Delestrogen,543132.48,2730.0,2020,2201
Xerava,543628.46,680.0,2020,2200
Ondansetron HCl,545542.0800000001,45392.0,2020,2199
Onexton,549944.98,878.0,2020,2198
Nardil,552276.42,1608.0,2020,2197
Imitrex,566087.6,618.0,2020,2196
Gemcitabine HCl,571668.16,3700.0,2020,2195
Chemet,573379.46,196.0,2020,2194
Spritam,575856.22,728.0,2020,2193
Bethkis,576933.18,106.0,2020,2192
Onivyde,586687.44,72.0,2020,2191
Penicillin G Sodium,590257.14,514.0,2020,2190
Gamastan,590591.66,1426.0,2020,2189
Levonorg-Eth Estrad Eth Estrad,590883.46,5870.0,2020,2188
Lopinavir-Ritonavir,591042.14,1024.0,2020,2187
Trezix,593894.5,1944.0,2020,2186
Nizatidine,594126.38,13816.0,2020,2185
Depo-Provera,594444.16,1132.0,2020,2184
Zidovudine,597128.9,11826.0,2020,2183
Inpen (For Novolog Or Fiasp),602015.28,640.0,2020,2182
Colestid,602271.58,2040.0,2020,2181
Gentak,606524.56,21316.0,2020,2180
Azactam,618155.5,1588.0,2020,2179
Zyclara,620950.32,470.0,2020,2178
Actoplus Met,624211.12,728.0,2020,2177
Estradiol Valerate,624965.68,4512.0,2020,2176
Lortab,629816.12,1796.0,2020,2175
Arthrotec 50,631858.28,878.0,2020,2174
Xanax XR,632968.0,1004.0,2020,2173
Catapres-Tts 1,638170.74,1644.0,2020,2172
Insulin Lispro Junior Kwikpen,650538.7,2334.0,2020,2171
Lyumjev Kwikpen U-100,652386.0,780.0,2020,2170
Isotretinoin,653425.82,2820.0,2020,2169
Neomycin-Bacitracin-Polymyxin,657865.26,16604.0,2020,2168
Miconazole-Zinc Oxide-Petroltm,658498.96,1122.0,2020,2167
Podofilox,659452.58,10650.0,2020,2166
Ruxience,666014.08,82.0,2020,2165
Solu-Medrol*,669916.12,23232.0,2020,2164
Rowasa,670037.14,140.0,2020,2163
Mefloquine HCl,674407.34,9898.0,2020,2162
Galantamine Hydrobromide,675218.78,1646.0,2020,2161
Cimduo,675757.84,426.0,2020,2160
Pyrazinamide,685744.28,3262.0,2020,2159
Angeliq,686213.06,1970.0,2020,2158
Easy-Touch Insulin Syringe,686545.92,32042.0,2020,2157
Estarylla,687906.58,21594.0,2020,2156
Inpen (For Humalog),688945.38,750.0,2020,2155
